student_id,sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
77911,6.0,3.5,3.8,7,0,100,0.48,Medium
77912,9.6,4.8,6.6,6,1,100,0.65,Medium
77913,7.6,8.7,10.0,0,0,58,0.46,Medium
77914,8.7,8.4,7.2,6,2,78,0.55,Medium
77915,6.9,5.3,1.3,0,5,97,0.23,Low
77916,6.9,7.9,4.7,3,0,80,0.32,Low
77917,5.5,7.7,3.7,3,3,89,0.27,Low
77918,4.5,5.2,4.0,4,1,100,0.32,Low
77919,5.8,1.9,8.9,7,0,100,0.72,High
77920,7.5,5.6,6.6,5,0,100,0.53,Medium
77921,5.5,3.9,8.7,1,1,81,0.51,Medium
77922,7.0,5.0,6.8,1,2,87,0.46,Medium
77923,6.1,5.8,7.3,2,5,82,0.47,Medium
77924,6.1,3.1,5.2,5,3,96,0.52,Medium
77925,8.2,4.2,6.9,6,4,83,0.66,Medium
77926,4.1,3.2,10.0,3,4,84,0.61,Medium
77927,6.3,5.4,7.0,1,0,100,0.42,Medium
77928,5.2,4.0,8.4,7,5,64,0.66,Medium
77929,7.5,4.7,10.0,4,5,97,0.7,High
77930,7.3,2.1,8.2,2,1,100,0.62,Medium
77931,6.0,5.0,10.0,2,0,63,0.56,Medium
77932,9.7,4.2,6.9,6,3,82,0.7,High
77933,5.9,5.4,7.0,6,0,96,0.52,Medium
77934,5.0,4.3,8.1,0,4,82,0.46,Medium
77935,6.2,10.0,8.1,0,1,54,0.31,Low
77936,9.3,3.7,4.2,6,0,95,0.57,Medium
77937,6.3,1.4,4.3,3,5,75,0.51,Medium
77938,5.1,7.8,3.2,3,0,83,0.21,Low
77939,6.8,4.7,7.4,7,4,91,0.64,Medium
77940,7.0,5.2,5.7,2,5,95,0.46,Medium
77941,6.2,2.5,4.1,6,0,100,0.5,Medium
77942,8.3,3.8,2.8,4,1,93,0.44,Medium
77943,7.3,8.2,8.2,5,5,87,0.55,Medium
77944,7.6,3.7,7.4,4,2,91,0.61,Medium
77945,8.6,3.3,6.2,0,1,78,0.5,Medium
77946,6.2,6.0,4.3,5,4,98,0.42,Medium
77947,6.7,1.9,4.4,2,2,94,0.46,Medium
77948,4.0,3.2,8.7,3,1,77,0.53,Medium
77949,4.0,3.3,5.9,4,4,90,0.46,Medium
77950,8.1,5.5,6.8,1,1,71,0.47,Medium
77951,6.3,7.8,6.6,0,4,86,0.34,Medium
77952,8.9,3.7,7.1,4,0,100,0.62,Medium
77953,7.5,3.5,2.6,2,0,99,0.36,Medium
77954,6.7,4.9,8.7,6,2,65,0.65,Medium
77955,7.9,2.0,7.2,0,3,63,0.57,Medium
77956,6.4,1.0,6.8,5,0,100,0.63,Medium
77957,7.5,3.7,3.6,6,4,89,0.52,Medium
77958,6.5,3.4,8.8,2,2,100,0.59,Medium
77959,7.9,6.1,4.0,4,4,86,0.43,Medium
77960,11.1,2.7,7.5,7,4,100,0.84,High
77961,6.2,6.1,6.3,5,1,79,0.47,Medium
77962,9.2,3.5,7.3,5,0,88,0.67,High
77963,7.9,4.6,7.3,5,1,95,0.6,Medium
77964,6.3,7.9,8.5,2,2,77,0.45,Medium
77965,5.3,6.4,5.9,0,2,69,0.3,Low
77966,6.9,3.3,6.8,4,4,95,0.59,Medium
77967,8.9,4.8,3.6,4,3,75,0.48,Medium
77968,4.0,4.6,7.6,7,3,70,0.56,Medium
77969,7.1,8.9,4.7,2,0,100,0.28,Low
77970,5.2,4.7,7.5,5,0,100,0.52,Medium
77971,7.3,5.8,9.3,6,4,100,0.68,High
77972,4.6,5.4,5.3,0,2,95,0.29,Low
77973,6.6,3.5,6.6,6,2,97,0.6,Medium
77974,7.3,2.9,7.2,2,1,93,0.56,Medium
77975,9.2,5.8,3.9,2,3,100,0.42,Medium
77976,5.4,4.1,7.7,5,5,67,0.59,Medium
77977,7.2,2.3,7.3,0,5,80,0.56,Medium
77978,5.9,5.5,8.3,0,5,89,0.47,Medium
77979,7.3,1.2,4.9,5,5,82,0.62,Medium
77980,7.5,1.8,8.7,3,2,98,0.69,High
77981,7.5,4.7,6.3,4,2,96,0.53,Medium
77982,7.4,5.2,4.3,5,1,82,0.45,Medium
77983,6.8,5.2,8.0,1,0,52,0.48,Medium
77984,7.7,4.2,9.0,1,1,96,0.58,Medium
77985,5.7,5.2,6.0,6,4,63,0.51,Medium
77986,7.7,6.6,5.4,6,4,77,0.51,Medium
77987,4.9,3.1,7.0,3,1,100,0.49,Medium
77988,10.0,5.3,4.6,1,2,81,0.46,Medium
77989,5.2,8.1,1.5,5,0,76,0.18,Low
77990,6.2,6.0,6.7,7,0,89,0.53,Medium
77991,6.4,1.7,6.7,1,5,77,0.55,Medium
77992,8.1,9.5,6.6,2,4,97,0.4,Medium
77993,7.7,2.9,5.2,7,1,100,0.61,Medium
77994,6.7,2.2,6.4,2,1,100,0.53,Medium
77995,8.8,7.3,7.0,3,0,99,0.49,Medium
77996,8.5,6.1,7.6,7,2,99,0.65,Medium
77997,9.1,7.1,3.3,7,0,100,0.45,Medium
77998,8.2,4.6,5.7,3,3,100,0.52,Medium
77999,10.1,3.6,5.9,4,3,88,0.64,Medium
78000,7.0,5.8,7.0,3,0,100,0.47,Medium
78001,6.6,3.9,3.6,1,3,81,0.36,Medium
78002,9.3,5.7,5.9,3,2,95,0.52,Medium
78003,6.0,6.1,6.2,0,1,80,0.34,Medium
78004,6.2,5.9,10.0,4,2,91,0.61,Medium
78005,9.7,7.1,1.9,1,5,100,0.31,Low
78006,5.5,4.5,7.3,6,5,100,0.59,Medium
78007,4.1,7.3,5.3,1,2,100,0.24,Low
78008,7.8,6.1,5.9,5,1,83,0.5,Medium
78009,7.9,1.9,6.2,0,2,75,0.52,Medium
78010,6.1,3.6,8.2,3,1,96,0.56,Medium
78011,7.6,4.2,7.7,6,0,76,0.64,Medium
78012,6.3,3.4,5.1,3,5,91,0.48,Medium
78013,7.5,3.9,10.0,7,5,100,0.8,High
78014,7.0,3.9,10.0,2,4,93,0.66,Medium
78015,5.8,2.8,2.1,0,3,89,0.28,Low
78016,7.0,4.7,10.0,2,2,66,0.62,Medium
78017,6.6,3.5,8.4,6,5,100,0.69,High
78018,6.3,6.4,8.8,6,0,61,0.58,Medium
78019,7.0,5.7,6.3,7,4,100,0.58,Medium
78020,7.4,6.1,3.3,0,0,100,0.26,Low
78021,5.9,4.5,5.6,2,2,100,0.41,Medium
78022,6.7,5.5,5.6,2,2,84,0.41,Medium
78023,9.0,5.1,4.0,1,2,100,0.41,Medium
78024,6.8,7.2,8.1,6,2,100,0.56,Medium
78025,6.5,5.6,5.1,0,1,94,0.33,Low
78026,8.1,3.8,7.9,6,2,83,0.69,High
78027,4.8,4.6,6.3,1,2,79,0.38,Medium
78028,8.5,3.5,6.7,4,5,94,0.64,Medium
78029,7.1,7.2,3.4,1,5,96,0.29,Low
78030,7.4,4.8,7.8,0,1,100,0.48,Medium
78031,7.1,4.1,6.9,6,0,100,0.59,Medium
78032,5.7,2.0,7.0,2,0,100,0.52,Medium
78033,6.3,6.2,6.2,4,5,86,0.47,Medium
78034,6.9,7.6,5.9,0,0,65,0.31,Low
78035,5.7,7.2,5.3,4,1,88,0.36,Medium
78036,4.4,7.3,5.4,7,0,97,0.38,Medium
78037,5.9,2.5,5.4,0,0,82,0.4,Medium
78038,9.5,4.5,7.8,6,0,89,0.69,High
78039,7.8,3.2,10.0,5,4,92,0.77,High
78040,9.7,5.4,6.6,5,2,99,0.62,Medium
78041,6.2,6.5,5.2,3,0,96,0.36,Medium
78042,7.0,3.4,6.2,0,4,98,0.47,Medium
78043,6.6,5.4,2.5,2,3,100,0.29,Low
78044,6.9,9.4,5.9,6,1,100,0.41,Medium
78045,8.1,4.1,10.0,6,5,90,0.79,High
78046,7.5,4.9,3.4,7,0,95,0.47,Medium
78047,8.4,8.1,8.5,5,4,100,0.59,Medium
78048,7.9,4.7,7.6,0,5,79,0.53,Medium
78049,7.1,6.8,6.2,4,1,90,0.45,Medium
78050,7.6,4.0,5.8,7,0,96,0.59,Medium
78051,7.4,6.4,9.5,0,3,67,0.52,Medium
78052,8.5,6.4,1.5,1,4,84,0.27,Low
78053,6.5,8.1,6.7,2,2,100,0.38,Medium
78054,8.2,4.3,9.0,3,1,78,0.64,Medium
78055,5.4,6.4,6.8,7,4,83,0.53,Medium
78056,7.8,8.2,9.1,6,1,79,0.6,Medium
78057,9.5,5.2,4.8,1,1,62,0.44,Medium
78058,7.3,4.1,7.5,3,0,100,0.55,Medium
78059,7.7,1.0,9.0,4,3,95,0.76,High
78060,7.6,4.0,8.4,7,4,92,0.73,High
78061,4.8,6.5,7.4,1,1,99,0.36,Medium
78062,8.2,8.3,8.0,0,4,83,0.44,Medium
78063,8.4,6.1,8.2,0,3,100,0.51,Medium
78064,5.7,2.7,5.7,2,0,95,0.44,Medium
78065,9.4,4.4,8.0,0,1,98,0.57,Medium
78066,6.3,4.7,8.8,6,0,70,0.63,Medium
78067,7.9,6.1,7.6,7,4,100,0.65,Medium
78068,4.7,2.9,4.9,1,2,96,0.37,Medium
78069,9.7,4.6,8.6,6,5,100,0.77,High
78070,7.1,3.9,8.1,7,1,98,0.68,High
78071,5.8,7.1,8.0,2,0,100,0.42,Medium
78072,8.0,1.8,6.9,5,0,95,0.66,Medium
78073,6.2,5.9,4.3,7,2,75,0.45,Medium
78074,7.2,4.7,6.5,7,5,96,0.63,Medium
78075,8.3,5.6,8.7,2,1,76,0.57,Medium
78076,5.3,3.3,8.0,5,2,83,0.59,Medium
78077,9.1,4.9,7.8,2,3,89,0.6,Medium
78078,5.5,8.3,5.7,1,5,100,0.3,Low
78079,7.9,2.7,4.9,5,2,100,0.57,Medium
78080,4.6,2.9,8.1,5,2,100,0.59,Medium
78081,9.3,3.5,6.5,0,1,87,0.53,Medium
78082,8.5,6.5,5.9,5,2,96,0.52,Medium
78083,5.5,2.9,8.5,2,5,95,0.58,Medium
78084,6.5,1.8,5.4,7,5,98,0.64,Medium
78085,5.8,2.3,9.0,0,4,76,0.57,Medium
78086,4.6,4.7,7.0,6,1,100,0.51,Medium
78087,6.2,5.2,8.8,6,5,72,0.65,Medium
78088,8.9,6.3,4.8,4,2,88,0.47,Medium
78089,5.5,5.5,8.9,6,1,100,0.59,Medium
78090,6.7,5.5,4.8,0,1,95,0.32,Low
78091,8.5,8.0,5.4,4,0,81,0.42,Medium
78092,6.8,5.3,7.4,5,2,100,0.56,Medium
78093,9.5,4.9,7.3,3,5,100,0.63,Medium
78094,6.5,1.0,10.0,4,3,99,0.76,High
78095,7.9,4.9,7.1,5,2,100,0.6,Medium
78096,6.7,5.1,9.3,7,2,100,0.69,High
78097,5.2,4.6,7.0,2,1,99,0.44,Medium
78098,7.5,2.9,8.7,7,1,100,0.74,High
78099,4.9,6.7,6.3,5,3,95,0.43,Medium
78100,5.9,4.6,6.6,5,1,100,0.51,Medium
78101,4.4,2.3,10.0,0,0,84,0.54,Medium
78102,6.5,3.9,6.4,3,0,86,0.49,Medium
78103,8.0,5.2,4.3,5,3,76,0.49,Medium
78104,5.0,1.5,2.9,4,5,66,0.43,Medium
78105,7.3,7.1,10.0,3,4,100,0.6,Medium
78106,5.6,4.6,9.6,7,0,95,0.66,Medium
78107,7.5,2.3,6.9,6,4,96,0.69,High
78108,7.6,5.4,6.4,4,1,100,0.51,Medium
78109,9.6,4.9,7.4,6,1,100,0.68,High
78110,7.6,3.0,5.3,3,5,99,0.54,Medium
78111,6.5,4.3,6.0,2,0,93,0.44,Medium
78112,6.6,6.0,2.9,3,5,100,0.33,Low
78113,8.8,3.6,8.5,0,0,100,0.58,Medium
78114,5.7,6.4,2.5,3,3,75,0.26,Low
78115,7.1,2.8,7.5,0,5,99,0.55,Medium
78116,7.6,1.0,10.0,6,0,94,0.82,High
78117,7.3,4.7,7.6,6,4,96,0.64,Medium
78118,7.1,5.1,3.7,0,1,100,0.3,Low
78119,5.2,7.1,5.2,1,4,86,0.29,Low
78120,4.0,6.5,8.0,7,4,88,0.53,Medium
78121,6.4,4.1,6.7,4,1,91,0.52,Medium
78122,4.9,4.4,4.7,4,1,72,0.39,Medium
78123,5.6,4.7,9.0,0,3,82,0.49,Medium
78124,5.2,6.8,5.7,4,0,99,0.36,Medium
78125,7.1,3.5,9.0,0,2,87,0.57,Medium
78126,7.1,6.9,8.0,4,2,82,0.53,Medium
78127,7.6,6.7,8.1,3,1,98,0.52,Medium
78128,9.8,6.8,7.7,3,3,58,0.59,Medium
78129,6.8,6.5,5.9,1,1,82,0.37,Medium
78130,6.3,3.5,8.6,4,2,75,0.62,Medium
78131,8.0,1.0,8.8,5,4,94,0.79,High
78132,8.6,2.4,4.6,6,3,79,0.62,Medium
78133,6.2,5.7,6.7,4,0,75,0.46,Medium
78134,6.8,7.3,6.9,0,3,65,0.38,Medium
78135,5.5,6.4,9.8,2,0,97,0.5,Medium
78136,9.1,6.9,6.8,7,5,68,0.64,Medium
78137,7.4,5.7,8.3,6,3,97,0.64,Medium
78138,7.7,4.8,10.0,7,1,100,0.75,High
78139,7.0,2.1,5.9,0,4,79,0.49,Medium
78140,5.8,6.7,6.2,1,3,90,0.36,Medium
78141,8.0,5.9,4.8,6,5,86,0.53,Medium
78142,6.6,7.4,8.4,3,0,100,0.47,Medium
78143,7.9,5.9,8.3,2,1,62,0.54,Medium
78144,6.4,6.2,7.2,2,3,93,0.45,Medium
78145,4.6,2.4,9.4,1,3,84,0.56,Medium
78146,8.6,4.6,7.5,7,3,91,0.7,High
78147,5.9,7.2,9.9,7,1,100,0.62,Medium
78148,5.7,5.8,7.4,7,4,100,0.58,Medium
78149,6.1,2.4,9.8,7,0,100,0.75,High
78150,6.0,4.1,3.3,7,5,73,0.48,Medium
78151,7.5,7.5,7.4,6,0,83,0.53,Medium
78152,7.0,6.7,8.8,1,5,78,0.51,Medium
78153,8.2,3.2,10.0,6,1,100,0.78,High
78154,9.8,6.0,6.6,4,1,79,0.57,Medium
78155,7.4,6.8,8.5,7,3,97,0.64,Medium
78156,8.9,6.3,3.2,1,2,85,0.34,Medium
78157,6.3,2.1,4.7,7,5,97,0.6,Medium
78158,5.5,6.0,7.9,0,3,69,0.41,Medium
78159,5.6,3.4,7.2,5,0,81,0.55,Medium
78160,4.0,4.9,5.1,2,3,81,0.33,Low
78161,7.7,4.9,6.2,7,3,99,0.61,Medium
78162,7.7,5.4,5.5,3,5,100,0.49,Medium
78163,6.3,6.3,9.2,6,5,93,0.64,Medium
78164,7.5,5.6,6.1,5,3,66,0.53,Medium
78165,6.3,6.6,9.1,5,1,100,0.57,Medium
78166,6.9,3.8,8.8,5,1,97,0.65,Medium
78167,5.9,3.7,7.6,0,5,89,0.49,Medium
78168,6.3,3.7,5.7,4,0,94,0.48,Medium
78169,7.6,6.8,6.1,3,1,95,0.44,Medium
78170,8.9,9.5,9.5,2,0,71,0.51,Medium
78171,6.3,4.8,6.5,1,1,67,0.42,Medium
78172,7.3,3.0,6.7,6,2,75,0.64,Medium
78173,7.6,8.5,6.9,2,4,100,0.42,Medium
78174,6.3,3.3,6.6,3,2,100,0.52,Medium
78175,6.5,3.8,5.9,2,4,76,0.48,Medium
78176,6.9,4.3,7.8,4,5,74,0.61,Medium
78177,6.2,5.7,4.0,7,0,100,0.43,Medium
78178,7.4,4.1,5.6,7,4,100,0.61,Medium
78179,8.6,5.8,9.8,0,5,89,0.61,Medium
78180,5.8,8.2,4.2,6,1,97,0.34,Medium
78181,6.5,2.8,5.8,0,2,98,0.44,Medium
78182,9.2,7.1,3.8,3,1,83,0.39,Medium
78183,7.0,5.3,10.0,0,1,80,0.54,Medium
78184,7.8,5.0,8.5,0,0,100,0.51,Medium
78185,6.1,9.8,6.5,4,1,100,0.35,Medium
78186,6.3,5.3,6.5,6,2,92,0.53,Medium
78187,6.3,6.7,8.4,4,2,100,0.52,Medium
78188,8.2,7.0,7.8,3,3,80,0.54,Medium
78189,7.4,4.6,7.8,1,0,71,0.51,Medium
78190,5.5,7.5,3.0,4,3,97,0.27,Low
78191,5.7,4.4,7.7,3,5,96,0.54,Medium
78192,6.1,4.3,5.2,5,5,100,0.5,Medium
78193,8.8,4.7,8.5,6,4,94,0.73,High
78194,6.5,1.3,9.5,7,1,96,0.79,High
78195,4.7,4.5,6.9,6,2,77,0.52,Medium
78196,6.1,5.0,5.5,3,2,98,0.42,Medium
78197,6.4,7.4,7.0,1,2,67,0.38,Medium
78198,6.9,2.8,3.0,6,2,94,0.48,Medium
78199,10.5,6.9,5.2,6,2,67,0.57,Medium
78200,9.9,8.6,6.1,2,2,100,0.45,Medium
78201,7.2,7.7,6.9,4,4,96,0.48,Medium
78202,6.8,3.6,7.6,5,1,88,0.61,Medium
78203,7.7,1.0,8.1,4,3,97,0.72,High
78204,6.2,5.4,4.0,7,0,61,0.44,Medium
78205,5.9,1.4,8.5,7,0,99,0.72,High
78206,7.3,4.3,10.0,6,2,100,0.73,High
78207,9.4,3.2,5.0,5,3,100,0.62,Medium
78208,9.3,4.2,7.7,7,1,89,0.72,High
78209,7.2,6.7,5.2,7,3,94,0.5,Medium
78210,8.5,4.7,3.5,1,3,94,0.39,Medium
78211,6.8,9.0,5.8,4,1,61,0.36,Medium
78212,5.4,6.1,8.4,0,3,71,0.42,Medium
78213,7.4,3.1,7.8,3,4,92,0.63,Medium
78214,6.8,4.2,6.8,3,0,70,0.51,Medium
78215,6.8,5.7,6.6,1,3,77,0.43,Medium
78216,9.2,4.7,3.8,2,5,94,0.46,Medium
78217,4.1,5.5,6.5,3,3,72,0.39,Medium
78218,6.9,7.9,5.2,7,5,79,0.48,Medium
78219,6.3,5.2,10.0,3,4,83,0.62,Medium
78220,6.6,7.3,8.9,0,2,72,0.44,Medium
78221,4.9,8.2,2.2,4,4,100,0.21,Low
78222,6.8,2.2,7.1,6,3,86,0.67,High
78223,7.6,4.7,4.2,5,4,77,0.49,Medium
78224,9.7,3.8,7.8,2,4,100,0.66,Medium
78225,4.0,6.2,10.0,5,3,83,0.56,Medium
78226,7.2,2.5,5.8,4,3,100,0.57,Medium
78227,9.2,4.1,8.6,1,1,98,0.62,Medium
78228,8.8,3.4,3.5,4,1,100,0.49,Medium
78229,7.5,7.6,6.1,7,1,90,0.51,Medium
78230,5.8,7.4,9.5,0,1,59,0.43,Medium
78231,8.5,3.9,9.2,3,3,100,0.69,High
78232,5.4,6.6,8.8,3,2,99,0.49,Medium
78233,10.8,2.3,4.1,6,3,96,0.67,High
78234,6.2,6.9,6.8,6,0,100,0.48,Medium
78235,8.5,6.3,7.8,4,1,100,0.57,Medium
78236,4.7,4.8,9.0,6,2,62,0.6,Medium
78237,7.4,3.3,5.2,1,4,92,0.47,Medium
78238,7.7,4.0,8.1,1,5,74,0.58,Medium
78239,7.5,5.5,5.4,0,4,90,0.4,Medium
78240,7.5,4.4,5.2,0,2,100,0.4,Medium
78241,8.5,6.0,10.0,1,1,100,0.6,Medium
78242,6.1,5.2,5.4,6,4,68,0.5,Medium
78243,8.1,7.2,8.1,6,4,98,0.62,Medium
78244,6.8,2.0,8.8,4,5,74,0.71,High
78245,8.6,3.9,5.7,2,1,95,0.51,Medium
78246,7.4,2.9,7.4,1,4,100,0.57,Medium
78247,6.7,5.7,6.7,0,2,79,0.4,Medium
78248,9.6,8.0,8.5,1,1,97,0.52,Medium
78249,7.3,8.3,4.5,3,2,73,0.33,Low
78250,8.9,5.5,7.2,7,2,100,0.66,Medium
78251,6.9,4.7,6.9,7,1,100,0.6,Medium
78252,4.3,2.7,5.2,7,5,100,0.54,Medium
78253,5.3,3.9,9.9,7,3,71,0.71,High
78254,7.2,2.9,8.1,7,4,100,0.73,High
78255,9.7,3.2,6.5,2,4,100,0.62,Medium
78256,4.0,4.5,5.6,3,2,100,0.38,Medium
78257,9.5,7.5,5.7,2,5,75,0.47,Medium
78258,7.7,6.0,8.6,5,3,77,0.63,Medium
78259,5.6,3.5,9.0,1,0,95,0.53,Medium
78260,6.3,5.9,8.3,3,4,98,0.53,Medium
78261,7.9,6.9,10.0,6,1,96,0.67,High
78262,5.5,5.7,8.4,5,1,94,0.54,Medium
78263,5.6,5.3,7.5,6,4,87,0.57,Medium
78264,5.5,5.3,9.4,4,5,74,0.6,Medium
78265,5.6,1.0,3.2,4,2,98,0.45,Medium
78266,4.9,2.4,10.0,2,5,77,0.64,Medium
78267,7.3,4.0,5.5,7,2,81,0.59,Medium
78268,10.9,5.7,7.9,5,3,71,0.71,High
78269,6.2,5.1,10.0,6,5,86,0.7,High
78270,8.1,3.7,8.3,4,1,100,0.65,Medium
78271,10.3,5.5,8.5,6,5,59,0.76,High
78272,6.2,5.2,6.4,1,1,84,0.4,Medium
78273,4.0,3.7,3.9,0,3,67,0.27,Low
78274,8.5,1.9,6.2,7,5,94,0.73,High
78275,7.0,6.6,7.8,7,1,85,0.59,Medium
78276,5.0,7.1,3.9,7,0,67,0.35,Medium
78277,6.9,5.5,5.6,5,1,94,0.48,Medium
78278,5.3,5.6,3.0,6,2,99,0.35,Medium
78279,5.7,5.9,3.1,4,0,84,0.3,Low
78280,6.4,6.4,7.0,0,2,91,0.38,Medium
78281,9.5,6.5,6.8,2,2,100,0.52,Medium
78282,6.1,7.5,7.9,2,4,66,0.44,Medium
78283,7.9,2.0,7.0,5,2,67,0.67,High
78284,6.7,4.5,4.4,6,4,100,0.5,Medium
78285,7.2,3.6,7.7,3,2,86,0.59,Medium
78286,6.6,8.0,6.9,4,2,82,0.44,Medium
78287,5.8,7.4,5.3,1,4,97,0.31,Low
78288,9.6,4.7,9.3,0,2,90,0.62,Medium
78289,7.8,5.8,6.4,5,4,76,0.56,Medium
78290,6.7,5.6,5.5,6,2,100,0.5,Medium
78291,7.9,6.8,5.7,3,2,100,0.44,Medium
78292,5.6,1.0,5.6,2,3,100,0.51,Medium
78293,5.7,2.4,1.0,6,5,94,0.4,Medium
78294,6.7,3.9,7.6,7,5,100,0.68,High
78295,7.0,1.5,5.4,3,2,91,0.55,Medium
78296,8.3,3.9,6.8,5,3,94,0.63,Medium
78297,7.2,3.5,9.5,1,5,95,0.64,Medium
78298,9.9,5.2,8.5,2,1,100,0.63,Medium
78299,5.5,3.9,7.8,4,2,92,0.55,Medium
78300,6.1,7.9,9.6,0,4,66,0.45,Medium
78301,7.1,4.3,5.4,7,5,92,0.59,Medium
78302,7.0,7.0,6.7,3,0,100,0.43,Medium
78303,6.1,4.3,7.5,0,2,98,0.45,Medium
78304,7.4,8.0,6.0,3,3,89,0.41,Medium
78305,4.3,7.5,8.1,5,4,99,0.46,Medium
78306,7.1,1.9,6.5,4,1,100,0.6,Medium
78307,9.3,7.8,9.1,1,2,69,0.54,Medium
78308,9.9,2.8,7.7,2,4,100,0.69,High
78309,7.6,3.9,10.0,5,5,93,0.75,High
78310,6.5,8.4,2.2,5,3,67,0.27,Low
78311,6.8,8.1,4.8,7,5,78,0.45,Medium
78312,8.1,3.4,7.7,3,5,85,0.64,Medium
78313,5.3,7.1,6.4,0,0,98,0.29,Low
78314,4.6,8.1,4.2,7,4,95,0.35,Medium
78315,9.3,3.8,9.1,3,3,98,0.71,High
78316,9.7,5.6,5.5,1,1,86,0.47,Medium
78317,7.4,5.1,10.0,0,0,92,0.55,Medium
78318,5.5,2.3,7.8,7,2,86,0.67,High
78319,8.7,2.2,6.1,2,4,100,0.6,Medium
78320,7.5,6.0,7.9,0,5,90,0.49,Medium
78321,7.4,3.1,6.6,0,3,83,0.5,Medium
78322,7.9,8.0,5.2,2,3,85,0.37,Medium
78323,5.4,4.7,7.2,0,1,82,0.4,Medium
78324,6.1,4.2,9.5,1,0,99,0.54,Medium
78325,7.6,3.5,6.6,3,2,91,0.56,Medium
78326,7.7,4.6,4.9,5,4,93,0.53,Medium
78327,6.9,5.2,8.0,4,1,84,0.56,Medium
78328,5.6,4.2,5.1,2,3,87,0.4,Medium
78329,6.3,3.2,5.8,7,3,100,0.6,Medium
78330,8.9,8.3,6.3,3,3,100,0.46,Medium
78331,8.1,6.3,7.9,5,2,100,0.6,Medium
78332,6.7,2.7,8.5,2,0,97,0.59,Medium
78333,7.8,10.0,5.3,7,1,88,0.42,Medium
78334,8.9,3.7,9.3,3,5,81,0.73,High
78335,8.4,3.6,4.9,6,1,98,0.58,Medium
78336,7.7,5.4,8.9,3,3,99,0.61,Medium
78337,7.0,6.4,6.4,5,2,97,0.5,Medium
78338,6.5,4.6,4.4,5,4,72,0.47,Medium
78339,6.8,6.2,6.6,5,4,100,0.52,Medium
78340,5.2,5.6,6.8,2,3,82,0.42,Medium
78341,6.1,3.8,5.7,3,0,100,0.45,Medium
78342,5.0,4.3,2.4,1,5,100,0.26,Low
78343,4.4,7.4,10.0,0,1,84,0.4,Medium
78344,7.1,4.4,10.0,3,3,80,0.66,Medium
78345,9.1,3.9,10.0,5,4,71,0.79,High
78346,5.8,6.3,9.6,4,3,98,0.57,Medium
78347,4.0,9.2,6.8,3,4,91,0.31,Low
78348,8.2,6.2,3.3,3,0,77,0.35,Medium
78349,6.0,4.2,6.4,2,0,83,0.44,Medium
78350,6.5,2.7,9.0,7,1,98,0.73,High
78351,7.0,3.9,6.0,1,5,100,0.48,Medium
78352,6.1,2.0,9.5,2,4,88,0.66,Medium
78353,7.3,2.4,5.3,7,0,76,0.61,Medium
78354,5.9,4.4,7.1,2,4,85,0.49,Medium
78355,9.6,5.6,7.6,0,3,98,0.54,Medium
78356,4.8,6.2,7.8,6,0,100,0.5,Medium
78357,7.8,3.3,3.7,7,1,96,0.54,Medium
78358,6.4,4.2,7.7,1,2,100,0.5,Medium
78359,7.7,6.0,7.3,2,5,100,0.52,Medium
78360,6.9,5.9,8.6,0,3,99,0.48,Medium
78361,4.0,1.8,2.2,2,1,87,0.28,Low
78362,9.4,2.7,5.8,7,4,94,0.72,High
78363,7.2,6.1,4.3,5,1,59,0.42,Medium
78364,8.3,7.2,6.6,5,1,88,0.52,Medium
78365,6.3,5.9,5.7,4,4,70,0.45,Medium
78366,7.4,1.0,6.8,7,4,84,0.74,High
78367,7.3,5.1,5.8,5,5,72,0.54,Medium
78368,8.2,4.0,8.3,0,0,99,0.54,Medium
78369,6.8,2.2,5.6,6,0,82,0.58,Medium
78370,6.8,7.3,4.4,0,5,89,0.29,Low
78371,8.2,5.8,3.4,5,0,100,0.42,Medium
78372,9.4,3.9,7.0,7,4,97,0.73,High
78373,7.4,2.6,7.5,7,1,90,0.7,High
78374,4.0,3.2,10.0,7,4,79,0.7,High
78375,7.7,7.2,10.0,7,2,99,0.69,High
78376,6.5,9.0,2.7,4,5,79,0.26,Low
78377,6.2,6.7,10.0,6,0,75,0.62,Medium
78378,8.7,5.5,8.3,7,3,100,0.71,High
78379,5.5,4.2,6.4,3,5,94,0.49,Medium
78380,6.7,5.5,6.7,1,1,87,0.42,Medium
78381,5.9,4.0,7.7,7,5,90,0.65,Medium
78382,7.0,7.6,1.0,0,2,81,0.13,Low
78383,6.6,5.3,8.9,6,0,100,0.62,Medium
78384,5.2,5.2,8.0,0,0,100,0.4,Medium
78385,6.9,2.8,7.8,3,1,97,0.6,Medium
78386,7.4,2.3,8.0,4,1,88,0.66,Medium
78387,8.8,7.0,8.0,2,0,94,0.51,Medium
78388,6.3,4.8,7.7,0,5,100,0.48,Medium
78389,10.2,3.9,9.2,5,5,100,0.8,High
78390,9.1,5.6,6.2,2,3,93,0.52,Medium
78391,7.4,5.5,6.0,0,4,75,0.42,Medium
78392,9.5,1.5,8.2,5,5,93,0.81,High
78393,6.6,4.0,7.7,6,0,77,0.61,Medium
78394,5.0,1.7,6.5,2,3,91,0.51,Medium
78395,6.0,6.1,7.7,5,2,96,0.53,Medium
78396,5.6,4.0,6.7,7,3,94,0.59,Medium
